Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,?T-,Long_accel-,Lat_accel-,Jerk-
12,6,3,86,17619,761,1126,4,160,0,0,0,0
7,6,3,27,24020,786,686,24,81,0,0,0,0
30,7,4,66,23666,805,1202,24,39,0,1,2,0
30,20,17,83,18305,663,1562,4,164,0,3,3,0
19,17,14,79,20973,908,1486,12,93,0,1,2,0
9,17,14,33,29557,579,1061,24,80,0,0,0,0
5,30,27,73,21245,389,1860,15,167,0,1,1,1
3,22,19,23,15771,249,161,27,134,1,0,0,0
11,12,9,48,10357,660,159,4,102,0,0,0,0
12,7,4,59,23885,812,480,23,93,0,0,0,0
25,17,14,58,26300,345,192,29,22,0,3,3,2
22,16,13,27,27310,621,1918,23,140,1,0,0,0
14,20,17,76,11643,911,1144,30,146,0,0,0,0
6,7,4,86,27537,451,1379,25,53,0,0,2,0
30,20,17,60,13898,399,10,15,107,0,2,2,0
27,24,21,45,26332,390,1176,3,173,0,1,2,0
15,23,20,80,25037,349,1621,26,16,0,3,3,2
9,15,12,67,21208,779,1044,26,173,1,0,0,0
17,27,24,62,16495,475,518,19,101,0,2,2,0
28,12,9,23,23462,806,898,20,69,0,0,0,0
28,7,4,69,27632,986,154,14,163,0,0,0,0
27,26,23,50,25688,565,1985,30,13,0,3,2,2
14,30,27,23,13620,846,622,20,127,1,0,0,0
13,22,19,31,22955,543,1800,7,159,0,0,0,0
21,10,7,86,29206,339,828,20,98,0,1,2,0
7,10,7,24,16588,603,311,4,113,0,0,0,0
9,16,13,51,19725,558,182,30,66,0,1,1,0
26,30,27,27,8520,379,846,21,71,0,2,0,0
28,6,3,65,15978,473,29,13,159,0,0,1,0
26,8,5,35,7876,421,857,14,12,0,1,1,0
3,12,9,51,24393,751,1080,12,144,0,0,0,0
19,30,27,33,20689,672,1736,13,88,0,0,0,0
6,9,6,75,21328,405,240,13,167,0,0,0,0
19,18,15,71,25194,663,459,30,121,0,0,0,0
5,28,25,38,22480,394,1813,28,11,0,2,1,2
30,11,8,34,24613,580,212,17,99,0,0,0,0
27,19,16,33,12275,811,878,23,12,0,2,1,0
4,17,14,59,15280,667,330,7,10,0,1,1,0
20,15,12,43,26065,502,1669,25,135,1,0,0,0
28,10,7,43,11718,465,879,29,159,1,0,0,0
3,24,21,28,22830,563,1857,16,168,1,0,0,0
22,20,17,54,18806,787,312,18,159,0,0,0,0
16,13,10,73,8076,920,1540,18,76,1,0,1,1
29,21,18,23,17870,574,343,20,70,0,0,0,0
22,18,15,70,13920,969,979,16,55,0,1,2,0
27,11,8,45,11741,638,1483,23,31,0,1,2,0
23,7,4,58,6182,864,488,2,101,1,0,0,0
9,22,19,86,25901,480,1810,18,18,0,2,3,1
21,26,23,43,22503,484,1869,6,141,0,0,0,0
13,18,15,61,17554,300,1439,3,86,0,1,2,0
27,30,27,29,15275,749,1879,6,18,0,1,0,0
28,21,18,27,9176,712,397,22,15,0,2,1,0
24,15,12,50,7368,626,371,0,140,0,0,0,0
5,17,14,84,17976,411,1049,24,180,0,0,1,0
26,29,26,79,26149,651,1960,14,8,0,3,3,2
27,26,23,41,8318,590,1762,29,175,1,1,0,0
29,14,11,63,6509,765,485,10,47,0,1,2,0
26,6,3,25,25135,527,399,16,130,1,0,0,0
14,23,20,72,11454,652,1507,13,83,0,2,3,0
18,24,21,34,12148,581,1002,9,92,0,0,0,0
21,19,16,77,20140,323,1117,4,125,0,3,3,1
28,21,18,50,19132,709,990,23,9,0,3,2,1
10,25,22,22,27660,605,901,11,34,0,1,0,0
20,18,15,57,6498,716,1865,29,117,0,0,0,0
8,8,5,54,14360,722,1295,11,95,0,0,0,0
30,22,19,33,9219,526,1441,23,53,0,3,1,0
20,15,12,53,16150,389,1131,19,60,0,1,3,0
3,22,19,82,13600,886,1566,16,82,1,2,2,0
24,12,9,80,29199,904,1759,20,67,0,2,2,0
5,18,15,41,24919,214,375,19,43,0,2,2,1
10,26,23,61,28391,858,1162,11,104,0,1,0,0
8,21,18,86,10113,363,403,29,34,0,2,3,2
16,10,7,81,20966,571,255,21,151,0,0,0,0
9,12,9,72,18065,707,383,6,71,0,0,0,0
27,11,8,25,11401,952,1221,7,80,0,0,0,0
28,8,5,27,11800,913,853,27,11,0,1,1,0
30,7,4,27,21437,205,881,12,49,0,1,1,0
29,11,8,38,8216,911,1290,28,89,0,0,0,0
10,12,9,61,7743,491,119,19,113,0,0,0,0
9,26,23,73,25797,625,457,5,89,0,2,2,0
8,19,16,85,16602,585,1222,19,90,0,2,2,0
13,14,11,28,24591,618,463,15,79,0,0,0,0
22,28,25,23,23658,765,1423,14,120,0,0,0,0
11,18,15,24,23494,546,956,27,135,1,0,0,0
16,6,3,57,23436,816,1771,2,87,0,0,0,0
3,25,22,43,11103,746,435,15,64,1,1,1,0
22,28,25,69,11628,320,699,28,119,0,1,2,1
28,26,23,23,21652,969,94,15,106,0,0,0,0
22,26,23,56,28505,686,108,17,5,0,3,2,1
19,22,19,36,8135,254,1790,10,138,0,0,1,0
23,11,8,40,28732,306,621,25,76,0,1,1,0
27,26,23,37,9191,876,1966,0,106,0,0,0,0
22,16,13,45,24025,298,1028,13,113,0,0,2,0
27,26,23,35,7155,351,731,11,165,0,0,0,0
21,30,27,23,6010,564,1038,6,66,0,0,0,0
11,12,9,43,21577,481,1764,16,94,0,0,0,0
19,21,18,58,20271,717,307,3,123,0,0,0,0
8,20,17,53,9643,702,1258,0,84,0,0,0,0
9,14,11,83,23058,610,512,1,59,0,0,2,0
8,10,7,46,12539,892,1175,7,165,1,0,0,0
7,20,17,64,12550,955,105,0,63,0,1,0,0
18,24,21,37,26300,693,1655,3,35,0,0,0,0
7,9,6,24,10343,210,1930,7,57,0,0,0,0
13,13,10,81,13928,650,886,26,169,0,0,0,0
11,9,6,36,6998,704,690,25,58,1,0,0,0
12,24,21,78,24332,979,1515,23,26,0,2,2,1
16,28,25,43,17287,529,91,7,171,0,0,0,0
26,8,5,38,14891,686,1178,10,132,0,0,0,0
12,14,11,86,28832,757,1200,28,119,0,0,0,0
20,14,11,83,10601,695,96,17,56,0,2,2,0
17,29,26,38,18493,422,449,4,130,0,1,0,0
24,11,8,52,27472,758,1310,13,0,0,0,2,0
12,8,5,22,16090,665,1448,4,104,0,0,0,0
13,8,5,38,28874,618,697,16,80,0,0,0,0
23,10,7,81,16615,581,1525,14,7,0,1,2,0
9,15,12,32,6342,512,1772,1,68,0,0,0,0
19,27,24,62,7350,694,1537,9,92,0,2,2,0
6,22,19,55,28518,442,1132,24,6,0,2,2,2
18,24,21,75,24365,978,1703,23,25,0,2,3,1
12,7,4,38,6796,558,977,12,144,1,0,0,0
29,19,16,46,8322,741,524,7,156,0,0,0,0
7,23,20,51,6819,708,1672,27,2,1,2,1,1
7,30,27,52,24660,805,1219,14,95,0,2,0,0
16,14,11,29,21753,481,1423,17,33,0,0,0,0
4,27,24,83,13714,307,70,27,38,0,2,3,2
20,10,7,65,8253,410,721,16,58,0,1,1,0
5,28,25,39,28955,941,788,0,87,0,0,0,0
28,9,6,66,21016,506,1393,27,73,0,1,1,0
12,22,19,55,16673,610,901,5,104,0,0,0,0
4,23,20,57,7558,971,1228,28,163,1,0,0,0
15,24,21,82,26581,845,606,0,127,0,2,3,0
5,6,3,23,20022,272,1696,7,94,0,0,0,0
23,13,10,27,17225,388,971,6,96,0,0,0,0
15,14,11,35,18642,514,1409,6,29,0,0,0,0
21,8,5,86,15296,719,1570,29,94,0,0,1,0
27,7,4,67,11408,438,1006,5,40,0,1,1,0
23,22,19,28,6580,928,484,22,126,1,0,0,0
19,8,5,30,18781,595,420,24,128,1,0,0,0
15,30,27,48,22717,390,381,21,92,0,2,1,0
12,30,27,63,26295,564,1003,19,5,0,2,3,2
19,26,23,23,24872,678,1118,28,157,1,1,0,0
26,23,20,57,29903,531,1473,24,17,0,3,3,1
20,7,4,76,23206,980,1094,16,155,0,0,0,0
27,12,9,25,22415,237,549,17,134,1,0,0,0
16,18,15,42,16606,491,374,19,119,0,0,0,0
21,9,6,41,20440,858,559,18,32,0,0,0,0
8,25,22,35,14138,477,1834,6,73,0,0,0,0
7,27,24,74,27344,881,139,28,69,0,2,2,1
24,19,16,85,22647,434,1074,12,111,0,3,3,0
12,7,4,68,6455,300,1595,12,113,0,0,1,0
6,9,6,45,9723,847,196,28,149,1,0,0,0
7,26,23,33,19817,540,332,27,50,0,2,1,0
20,12,9,40,20322,537,804,8,46,0,0,0,0
22,29,26,72,18917,343,623,15,28,0,3,3,2
13,17,14,66,26346,443,950,11,140,0,0,1,0
21,15,12,70,12546,363,408,27,113,0,0,2,0
20,10,7,42,12752,825,1115,25,36,0,0,1,0
14,8,5,22,11407,319,948,26,179,1,0,0,0
15,20,17,71,23723,645,249,12,130,0,0,1,0
30,11,8,67,16244,607,1012,0,78,0,1,1,0
16,27,24,66,7534,570,912,10,100,0,2,3,0
8,26,23,41,22200,206,1400,5,73,0,1,1,2
13,9,6,81,29965,709,1115,4,144,0,0,0,0
8,23,20,50,10749,256,1499,2,159,0,1,1,1
4,11,8,58,11439,600,214,17,32,1,0,1,0
5,19,16,74,12726,414,1811,30,80,0,2,2,0
29,24,21,39,25947,525,1175,11,72,0,0,0,0
25,27,24,77,8815,437,669,0,140,0,3,3,1
19,24,21,49,8129,740,985,3,56,0,1,0,0
21,29,26,35,26118,645,55,6,138,0,0,0,0
7,15,12,56,7448,933,991,7,120,1,0,0,0
7,23,20,34,15876,738,1755,26,77,0,0,0,0
12,15,12,82,13680,998,1976,3,42,0,1,1,0
3,9,6,55,27821,234,1666,21,58,0,0,1,0
29,16,13,30,9413,719,1870,19,51,0,0,0,0
8,26,23,31,6939,810,712,1,154,1,0,0,0
20,28,25,53,16661,976,1244,20,129,0,0,0,0
29,26,23,25,26822,336,786,21,109,0,0,0,0
19,21,18,45,26247,862,1913,17,102,0,0,0,0
4,30,27,66,24391,378,1313,24,45,0,2,2,2
23,26,23,23,14706,683,348,8,91,0,0,0,0
17,6,3,56,23304,453,1913,2,170,0,0,0,0
7,6,3,46,25419,954,1074,29,162,1,0,0,0
7,27,24,67,21554,700,1527,22,53,0,2,2,1
8,6,3,68,26234,586,1491,13,29,0,0,0,0
4,21,18,54,10912,512,822,4,58,0,2,1,0
5,17,14,48,13051,794,1443,19,20,0,1,1,0
21,20,17,37,10786,920,18,30,50,0,1,1,0
24,18,15,25,18582,959,1370,28,10,0,1,1,0
30,8,5,63,7753,821,1693,10,124,1,0,1,0
10,30,27,80,9555,766,1517,21,143,0,1,1,0
10,30,27,56,13387,555,1071,22,179,1,0,0,0
15,16,13,50,19619,557,1709,24,18,0,2,2,0
15,19,16,60,24363,398,331,11,38,0,2,3,0
21,21,18,63,20758,349,1294,11,113,0,1,2,0
8,17,14,50,16862,816,401,10,174,0,0,0,0
18,14,11,31,20035,514,1158,20,2,0,1,1,0
14,30,27,30,24496,778,1140,8,122,0,0,0,0
4,22,19,70,29167,605,115,28,23,0,2,2,1
23,13,10,50,18592,526,774,15,99,0,0,0,0
6,18,15,32,16371,364,544,8,92,0,0,0,0
26,9,6,50,19170,410,527,16,129,0,0,0,0
26,20,17,25,18413,396,212,17,137,1,0,0,0
12,11,8,48,11883,972,968,1,34,0,0,0,0
15,23,20,47,28378,658,352,1,70,0,0,0,0
20,15,12,60,26186,536,390,6,78,0,0,1,0
29,28,25,25,15226,982,1461,28,66,0,1,1,0
27,19,16,29,17185,979,985,8,46,0,0,0,0
4,29,26,29,26223,895,1816,24,64,0,1,1,0
23,26,23,53,16512,838,107,1,172,0,1,0,0
7,6,3,23,8548,889,139,1,75,1,0,0,0
9,7,4,55,24197,233,308,15,140,0,0,0,0
8,28,25,72,22819,599,1711,26,88,0,2,2,0
9,20,17,74,20298,852,1488,14,133,0,0,0,0
18,6,3,42,28229,825,811,4,64,0,0,0,0
17,9,6,39,15130,999,1527,3,154,0,0,0,0
28,29,26,54,11109,821,1668,27,154,1,0,0,0
21,30,27,45,19970,987,385,28,101,0,0,0,0
15,29,26,67,22460,676,954,8,126,0,2,1,0
18,24,21,61,14686,713,195,28,48,0,2,2,1
17,28,25,74,27834,241,664,20,123,0,2,2,2
16,26,23,35,25170,235,1818,19,179,1,0,0,0
3,23,20,41,6212,529,186,11,116,1,0,0,0
14,14,11,50,29512,707,249,28,1,0,1,1,0
22,19,16,83,23727,994,425,11,140,0,0,1,0
14,25,22,47,27922,758,115,18,73,0,1,1,0
9,22,19,54,11740,334,756,15,162,0,0,1,0
23,18,15,26,21813,878,1864,1,177,0,0,0,0
25,14,11,54,14410,660,1138,19,3,0,2,2,0
13,28,25,59,10278,901,1870,29,179,1,0,0,0
17,29,26,32,23801,463,54,13,2,0,2,1,0
10,11,8,37,19379,714,1750,28,28,0,0,1,0
18,25,22,66,6673,366,199,23,9,0,3,3,2
30,20,17,68,27135,738,278,28,46,0,3,2,1
6,14,11,72,22055,931,1364,3,75,0,0,0,0
22,14,11,48,13446,387,1580,25,148,1,0,0,0
6,10,7,23,6394,961,567,3,132,1,0,0,0
13,24,21,50,19355,678,1255,11,16,0,2,1,0
13,16,13,81,22272,463,1610,19,169,0,0,1,0
27,13,10,70,14958,209,721,6,22,0,2,3,2
4,25,22,84,12305,345,339,20,137,0,1,1,1
13,7,4,29,10946,405,1652,9,122,0,0,0,0
14,12,9,83,10443,399,915,24,6,0,3,3,0
14,18,15,54,25590,623,1806,26,52,0,2,1,0
6,14,11,69,21071,637,1276,29,139,0,0,0,0
14,23,20,28,10100,819,465,29,101,0,0,0,0
26,7,4,84,27019,994,576,26,136,0,0,1,0
19,22,19,46,29556,729,524,3,17,0,0,0,0
25,18,15,31,12199,666,402,4,89,0,0,0,0
25,13,10,71,29789,524,234,24,87,0,1,1,0
20,7,4,66,27138,937,273,22,22,0,0,2,0
16,23,20,72,27284,658,93,27,66,0,2,3,0
26,25,22,25,6854,524,1196,24,43,0,3,1,0
12,12,9,43,8313,646,952,15,132,0,0,0,0
4,23,20,33,19366,571,637,25,58,0,2,1,0
16,25,22,61,15291,435,1073,14,133,0,1,1,0
27,29,26,42,18034,598,15,1,119,0,1,0,0
13,8,5,54,10661,476,188,11,86,0,0,0,0
7,28,25,51,12098,970,296,2,88,0,1,0,0
24,17,14,50,12116,913,1741,25,119,0,0,0,0
25,17,14,65,11323,432,272,10,40,0,3,3,0
5,10,7,83,21767,483,926,14,58,0,0,2,0
18,15,12,25,10490,764,1915,7,167,0,0,0,0
22,29,26,53,17963,448,774,0,10,0,2,3,0
18,21,18,63,6566,801,405,26,103,0,0,0,0
22,16,13,51,11847,494,1433,11,136,0,0,0,0
24,11,8,39,19966,752,1571,18,142,1,0,0,0
6,7,4,63,29526,300,893,26,102,0,0,0,0
3,8,5,77,15026,547,1729,30,37,1,0,1,0
8,17,14,56,28130,415,1413,5,162,0,0,1,0
27,22,19,63,28668,246,276,5,172,0,2,2,1
14,28,25,78,6094,929,597,6,98,0,2,2,0
28,10,7,56,7836,227,1529,23,179,1,0,1,0
26,12,9,83,15572,720,1145,11,48,0,2,2,0
4,26,23,60,14256,756,311,7,3,0,2,2,0
3,18,15,23,13852,951,857,30,69,1,0,0,0
6,15,12,38,13962,842,1037,22,36,0,1,1,0
25,8,5,37,9728,846,1148,12,86,1,0,0,0
11,10,7,74,10988,262,1601,25,111,0,0,2,0
21,14,11,69,12594,406,1883,21,166,0,0,1,0
5,14,11,51,28527,537,927,22,22,0,1,1,0
28,7,4,32,27351,245,550,9,165,0,0,0,0
6,16,13,76,25114,862,875,15,55,0,1,1,0
22,16,13,46,7374,585,173,0,67,0,0,0,0
8,11,8,33,16907,346,1983,7,24,0,0,0,0
4,21,18,78,12575,518,973,3,173,0,2,2,0
23,8,5,27,15216,816,910,4,28,0,0,0,0
16,24,21,28,28766,636,1009,12,130,0,0,0,0
9,8,5,24,14499,860,1841,16,100,1,0,0,0
22,30,27,67,22121,954,1588,12,97,0,2,2,0
5,16,13,64,22198,374,1890,8,35,0,2,2,0
4,29,26,75,7802,1000,539,29,4,1,2,2,1
16,23,20,46,23587,642,819,19,92,0,0,0,0
27,23,20,53,21729,624,1365,10,40,0,3,2,0
16,12,9,48,26057,507,430,11,39,0,0,0,0
10,15,12,58,22894,536,5,27,125,0,0,0,0
19,11,8,86,18995,857,694,27,40,0,2,2,0
25,25,22,38,25016,897,1227,11,55,0,1,0,0
28,12,9,77,12264,719,1362,0,45,0,1,1,0
17,6,3,37,6719,971,284,19,124,1,0,0,0
30,10,7,44,29972,536,635,7,60,0,1,1,0
8,26,23,67,13128,329,1976,2,149,0,2,2,1
6,29,26,41,12374,534,909,12,141,0,0,0,0
14,10,7,40,16297,503,1739,25,101,0,0,0,0
29,25,22,86,20522,447,1605,12,20,0,3,3,2
12,17,14,26,8043,982,1451,17,75,1,0,0,0
10,15,12,22,18895,449,1128,1,70,0,0,0,0
28,12,9,32,13999,438,1279,7,32,0,0,0,0
22,19,16,22,25237,803,734,2,54,0,0,0,0
4,30,27,78,14968,307,536,6,50,0,2,2,2
10,30,27,51,29274,707,1407,4,101,0,2,0,0
16,14,11,47,26404,965,479,10,28,0,0,0,0
16,9,6,86,6488,677,543,30,163,1,0,0,0
3,20,17,59,14583,269,70,20,144,0,0,1,0
12,17,14,57,17374,618,105,12,21,0,1,1,0
13,24,21,28,18127,855,1059,15,167,1,0,0,0
4,17,14,81,18081,909,1783,26,115,0,0,0,0
22,22,19,40,24030,535,843,20,93,0,0,0,0
23,10,7,44,9356,822,1637,11,108,0,0,0,0
8,20,17,46,20029,727,1269,25,92,0,0,0,0
30,27,24,37,20958,601,868,30,127,1,0,0,0
22,23,20,79,8511,525,740,1,3,0,3,3,0
14,20,17,79,17984,852,721,22,0,0,2,3,1
18,17,14,40,25795,271,1897,9,169,0,0,0,0
3,27,24,61,9358,642,1580,0,101,1,2,2,0
24,10,7,46,8445,326,403,25,175,1,0,0,0
9,28,25,61,22598,478,1697,16,76,0,2,2,0
13,19,16,34,10801,229,1626,20,134,1,0,0,0
19,19,16,29,8898,950,508,7,177,0,0,0,0
29,25,22,23,11464,974,1641,2,127,0,0,0,0
13,11,8,83,11210,543,772,22,45,0,1,2,0
6,25,22,45,22909,788,1048,27,57,0,2,1,1
4,6,3,70,12221,626,618,25,91,1,0,0,0
20,15,12,43,20118,831,1541,27,7,0,1,1,0
11,10,7,35,28732,974,1817,15,7,0,0,0,0
3,24,21,52,17112,486,1746,27,97,0,1,1,0
8,25,22,81,18020,353,1913,9,14,0,2,3,2
29,21,18,53,18417,347,1396,6,155,0,2,2,0
29,6,3,33,13744,805,1965,19,85,1,0,0,0
4,24,21,59,18019,302,532,21,147,0,0,1,0
9,27,24,60,14781,979,1417,8,62,0,2,1,0
29,12,9,61,28420,653,18,11,120,0,0,1,0
7,12,9,49,12219,372,1661,19,73,0,0,0,0
17,12,9,26,25644,566,23,12,56,0,0,0,0
21,24,21,45,6589,456,1482,5,7,0,2,3,0
18,15,12,79,7565,222,258,19,122,0,2,2,1
25,17,14,37,23372,675,1553,0,176,0,0,0,0
30,28,25,53,29797,447,1503,0,29,0,3,3,0
13,13,10,86,8719,668,1720,19,168,0,0,0,0
5,23,20,75,8818,648,876,20,0,1,2,2,1
12,10,7,55,8455,364,1360,14,116,0,0,0,0
20,23,20,85,18155,998,803,16,132,0,1,2,0
5,7,4,54,6506,966,1578,11,94,1,0,0,0
16,13,10,55,18631,294,448,11,177,0,0,1,0
26,29,26,81,10964,427,1349,6,134,0,3,3,2
8,20,17,25,14920,315,1057,16,48,0,1,0,0
16,13,10,32,27378,848,228,15,37,0,0,0,0
5,22,19,39,15648,241,769,12,166,0,0,1,0
29,16,13,37,15503,336,1826,18,14,0,3,2,0
20,14,11,60,28251,916,378,21,129,0,0,0,0
17,22,19,80,16013,391,1406,22,107,0,2,2,1
28,8,5,51,11655,959,1701,22,148,1,0,0,0
14,17,14,86,16997,976,17,21,164,0,0,0,0
15,25,22,49,29709,275,1454,2,134,0,1,2,1
14,6,3,27,16622,782,391,3,87,0,0,0,0
14,16,13,78,24574,665,1737,1,169,0,0,3,0
21,18,15,86,9016,350,1761,12,43,0,3,3,1
30,24,21,24,8448,366,1023,7,11,0,0,0,0
25,12,9,61,26968,229,627,4,53,0,2,2,1
21,13,10,67,23186,433,149,1,3,0,1,2,0
11,6,3,56,27771,269,805,4,46,0,0,1,0
22,29,26,77,9392,964,1603,14,81,0,2,3,1
28,21,18,35,15561,747,1498,11,148,0,0,0,0
25,23,20,24,10687,501,536,24,50,0,2,1,0
22,16,13,57,10584,259,397,6,171,0,1,2,0
21,12,9,49,12974,469,562,13,75,0,0,1,0
14,27,24,59,16885,372,1507,23,48,0,2,3,1
27,15,12,49,15717,812,1254,5,59,0,0,0,0
4,12,9,39,6498,747,641,30,55,1,0,1,0
14,23,20,44,8817,925,1453,27,92,0,0,0,0
10,25,22,45,9655,210,1555,12,54,0,2,3,2
14,11,8,66,21187,631,939,6,33,0,0,0,0
7,8,5,74,7947,348,482,20,96,0,0,0,0
22,30,27,50,25900,771,621,24,73,0,2,1,0
11,28,25,78,29658,251,477,26,65,0,2,3,2
21,12,9,75,29979,942,703,9,23,0,0,2,0
8,10,7,45,18355,424,1384,13,156,0,0,0,0
21,11,8,38,9712,725,617,20,136,1,0,0,0
30,19,16,70,26460,270,1574,15,150,0,2,2,1
7,29,26,81,8698,884,1556,1,164,1,2,2,0
20,27,24,52,16496,477,72,7,67,0,2,3,0
28,9,6,32,10811,628,303,3,117,0,0,0,0
15,13,10,41,20501,772,717,13,77,0,0,0,0
8,9,6,81,26086,593,1845,2,86,0,0,0,0
28,28,25,36,19070,356,995,16,142,1,0,0,0
14,6,3,80,27193,703,1089,21,112,0,0,0,0
10,30,27,34,7943,764,714,20,91,0,0,0,0
21,30,27,44,19217,956,1611,8,66,0,1,1,0
3,27,24,57,11054,210,42,4,90,0,2,2,2
25,27,24,47,13264,794,501,20,179,1,0,0,0
30,15,12,86,15005,478,1494,3,159,0,2,3,0
15,11,8,35,17772,296,740,4,122,0,0,0,0
10,16,13,27,12919,735,994,3,180,0,0,0,0
14,22,19,36,6139,642,551,28,83,0,0,0,0
30,26,23,37,26263,464,707,28,78,0,3,1,0
7,7,4,67,25525,910,1591,11,80,0,0,0,0
15,17,14,66,27672,839,275,12,155,0,0,0,0
19,8,5,61,18750,555,1148,28,124,0,0,0,0
12,22,19,62,17468,866,875,28,99,0,0,0,0
15,19,16,35,17673,917,1087,29,158,1,0,0,0
4,15,12,82,19471,472,1730,5,164,0,0,1,0
5,28,25,33,9424,872,1021,30,166,1,1,1,0
19,26,23,78,12511,600,417,27,3,0,3,3,2
8,23,20,83,16111,784,1164,27,98,0,2,2,0
7,10,7,70,27379,576,1664,2,42,0,0,0,0
26,12,9,55,6454,272,1233,12,3,0,2,3,0
22,10,7,32,27032,644,499,16,118,0,0,0,0
3,28,25,34,9186,757,880,3,22,1,1,0,0
4,29,26,26,23064,551,500,24,99,0,0,0,0
7,8,5,76,11130,953,1428,3,118,1,0,0,0
8,7,4,38,10630,657,465,29,66,1,0,0,0
30,29,26,82,20900,740,106,19,168,0,1,2,0
4,18,15,57,11687,407,960,6,110,0,0,1,0
23,30,27,28,17970,230,348,24,88,0,1,1,1
13,16,13,64,26376,388,758,9,84,0,1,2,0
15,15,12,79,10257,270,816,4,6,0,3,3,1
26,12,9,61,22225,342,964,21,69,0,1,2,0
24,6,3,30,29480,571,966,10,45,0,0,0,0
25,22,19,51,21757,242,1908,7,112,0,2,2,1
3,21,18,74,24218,918,303,25,128,0,0,0,0
19,24,21,27,26982,614,29,12,131,0,0,0,0
27,27,24,75,15393,908,716,19,128,0,0,2,0
11,22,19,56,22293,755,950,3,5,0,1,1,0
25,28,25,33,25376,312,1080,29,20,0,3,2,2
14,10,7,58,21392,212,1542,15,177,0,0,2,0
17,25,22,62,8862,988,1936,20,28,0,2,1,1
4,6,3,26,6328,399,270,6,92,1,0,0,0
6,12,9,44,8862,206,751,16,63,0,1,1,1
6,27,24,25,8284,585,147,4,124,0,0,0,0
17,30,27,85,21576,441,1715,6,20,0,3,3,2
21,17,14,43,27177,699,313,17,26,0,1,1,0
10,20,17,80,19325,489,872,9,92,0,2,3,0
22,7,4,44,13242,292,606,19,176,1,0,0,0
3,24,21,44,26111,301,836,6,44,0,2,1,1
22,18,15,27,8251,540,1570,16,133,1,0,0,0
18,22,19,52,16658,652,386,20,175,1,0,0,0
17,14,11,42,9927,542,1495,19,176,1,0,0,0
12,29,26,81,23260,614,176,14,163,0,2,1,0
25,25,22,47,7373,563,175,15,60,0,2,2,0
16,12,9,51,6283,613,984,6,179,0,0,0,0
11,17,14,63,26325,770,762,27,75,0,1,1,0
11,23,20,55,15701,696,1173,21,177,1,0,0,0
29,6,3,85,18549,715,363,9,164,0,1,1,0
17,23,20,72,21196,638,1588,1,109,0,2,3,0
11,13,10,85,24624,447,198,5,32,0,2,3,0
10,7,4,59,19187,681,252,25,91,0,0,0,0
21,12,9,65,24696,412,383,19,83,0,1,1,0
24,14,11,75,6820,663,1292,25,51,0,2,2,0
11,21,18,36,18781,680,815,19,105,0,0,0,0
6,25,22,38,14377,402,52,29,58,0,2,1,0
14,15,12,22,23639,601,194,21,97,0,0,0,0
9,22,19,73,20130,695,176,2,131,0,2,2,0
30,27,24,24,8018,233,1306,17,29,0,3,2,2
21,20,17,67,18710,878,1411,24,22,0,3,2,1
10,7,4,60,7944,650,113,20,50,1,0,0,0
16,13,10,36,28288,636,460,27,117,1,0,0,0
19,11,8,79,12049,831,786,21,142,0,0,0,0
16,18,15,70,16365,862,1756,8,139,0,0,0,0
25,8,5,66,16210,610,838,22,109,0,0,1,0
18,20,17,32,23720,591,1150,26,100,0,0,0,0
22,16,13,52,24220,608,1823,25,35,0,2,2,0
18,24,21,69,10410,580,1446,6,142,0,2,2,0
27,6,3,43,16745,919,305,0,65,1,0,0,0
4,28,25,59,14913,782,1758,15,166,0,0,0,0
23,10,7,26,25971,912,1909,2,42,0,0,0,0
28,13,10,22,6685,412,859,10,158,1,0,0,0
6,9,6,56,8638,372,1722,6,102,0,0,0,0
13,17,14,45,24757,301,633,24,78,0,1,1,0
25,23,20,69,20535,928,1296,7,48,0,2,2,0
13,30,27,77,19591,961,1533,17,162,0,0,1,0
8,30,27,59,13329,912,1572,2,132,0,2,1,0
30,30,27,22,11768,474,1312,30,3,0,3,1,2
3,11,8,65,28547,848,1388,19,60,0,0,1,0
19,12,9,40,8481,746,574,19,148,1,0,0,0
4,20,17,23,15318,410,468,30,40,0,2,1,0
21,11,8,66,12684,341,985,30,139,1,0,0,0
29,8,5,81,16647,615,1706,23,55,0,1,2,0
30,27,24,36,7211,446,552,25,32,0,3,2,2
7,26,23,35,9649,739,428,18,173,1,0,0,0
12,23,20,57,23536,890,30,24,120,0,0,0,0
10,20,17,40,10691,827,756,20,41,0,1,1,0
28,23,20,49,24394,862,544,15,36,0,2,2,0
25,14,11,50,23353,715,326,11,84,0,0,0,0
3,8,5,59,18123,591,235,9,84,0,0,0,0
30,27,24,70,25355,421,426,4,151,0,3,3,1
4,7,4,38,28100,867,391,15,118,0,0,0,0
6,30,27,77,16591,225,233,8,88,0,2,3,2
14,6,3,60,12179,208,1036,27,49,0,1,2,0
3,23,20,65,23755,978,536,27,104,0,0,0,0
15,16,13,86,9687,533,1310,14,69,0,2,3,0
12,12,9,55,10707,662,1001,6,41,0,0,0,0
8,11,8,71,8429,207,591,23,126,0,0,2,1
9,30,27,29,10177,545,838,9,63,0,1,0,0
6,11,8,56,7838,848,1397,9,174,1,0,0,0
9,6,3,67,12835,711,803,27,14,1,0,1,0
4,30,27,30,18519,466,1505,12,66,0,2,0,0
